Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Stops,Equipment,Source_Airport,Source_City,Source_Latitude,Source_Longitude,Source_Altitude,Destination_Airport,Destination_City,Destination_Latitude,Destination_Longitude,Destination_Altitude,Source_geometry,Destination_geometry,distance,Source_Popution,Destination_Popution
VS,5347,IAH,3550,ATL,3682,Y,0,M88 717 319,George Bush Intercontinental Houston Airport,Houston,29.9843998,-95.34140015,97,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(29.98439979553223, -95.34140014648438)","(33.6367, -84.428101)",1109.114836,"7,066,141","6,020,364"
VS,5347,IND,3585,ATL,3682,Y,0,M88 320 M90,Indianapolis International Airport,Indianapolis,39.7173,-86.294403,797,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(39.7173, -86.294403)","(33.6367, -84.428101)",695.0407045,"2,074,537","6,020,364"
VS,5347,JAX,3712,ATL,3682,Y,0,757 739,Jacksonville International Airport,Jacksonville,30.49410057,-81.68789673,30,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(30.49410057067871, -81.68789672851562)","(33.6367, -84.428101)",433.9881364,"1,559,514","6,020,364"
VS,5347,JAX,3712,ATL,3682,Y,0,757 739,Jacksonville International Airport,Jacksonville,30.49410057,-81.68789673,30,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(30.49410057067871, -81.68789672851562)","(33.6367, -84.428101)",433.9881364,"197,938","6,020,364"
VS,5347,JFK,3797,ATL,3682,Y,0,752 319 738 757 M88,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(40.63980103, -73.77890015)","(33.6367, -84.428101)",1222.839898,"19,216,182","6,020,364"
VS,5347,JFK,3797,MSY,3861,Y,0,CR9,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,Louis Armstrong New Orleans International Airport,New Orleans,29.99340057,-90.25800323,4,"(40.63980103, -73.77890015)","(29.99340057373047, -90.25800323486328)",1902.460901,"19,216,182","1,270,530"
VS,5347,LAS,3877,ATL,3682,Y,0,739 757 738,McCarran International Airport,Las Vegas,36.08010101,-115.1520004,2181,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(36.08010101, -115.15200039999999)","(33.6367, -84.428101)",2810.925017,"2,266,715","6,020,364"
VS,5347,LAX,3484,ATL,3682,Y,0,763 757,Los Angeles International Airport,Los Angeles,33.94250107,-118.4079971,125,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(33.94250107, -118.40799709999999)","(33.6367, -84.428101)",3132.519452,"13,214,799","6,020,364"
VS,5347,MCI,3458,ATL,3682,Y,0,M88 M90 757,Kansas City International Airport,Kansas City,39.2976,-94.713898,1026,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(39.2976, -94.713898)","(33.6367, -84.428101)",1114.397401,"2,157,990","6,020,364"
VS,5347,MCO,3878,ATL,3682,Y,0,76W 757 739,Orlando International Airport,Orlando,28.42939949,-81.30899811,96,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(28.429399490356445, -81.30899810791016)","(33.6367, -84.428101)",649.506606,"2,608,147","6,020,364"
VS,5347,MEM,3473,ATL,3682,Y,0,M88 320,Memphis International Airport,Memphis,35.04240036,-89.97669983,341,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(35.04240036010742, -89.97669982910156)","(33.6367, -84.428101)",533.7486165,"1,346,045","6,020,364"
VS,5347,MIA,3576,ATL,3682,Y,0,M88 757 M90 73H,Miami International Airport,Miami,25.79319954,-80.29060364,8,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(25.79319953918457, -80.29060363769531)","(33.6367, -84.428101)",956.9183918,"6,166,488","6,020,364"
VS,5347,MSY,3861,ATL,3682,Y,0,M90 757 M88,Louis Armstrong New Orleans International Airport,New Orleans,29.99340057,-90.25800323,4,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(29.99340057373047, -90.25800323486328)","(33.6367, -84.428101)",683.8121778,"1,270,530","6,020,364"
VS,5347,MSY,3861,DTW,3645,Y,0,319 CR9 CR7 M88,Louis Armstrong New Orleans International Airport,New Orleans,29.99340057,-90.25800323,4,Detroit Metropolitan Wayne County Airport,Detroit,42.21239853,-83.35340118,645,"(29.99340057373047, -90.25800323486328)","(42.212398529052734, -83.35340118408203)",1490.26721,"1,270,530","4,319,629"
VS,5347,MSY,3861,JFK,3797,Y,0,CR9,Louis Armstrong New Orleans International Airport,New Orleans,29.99340057,-90.25800323,4,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,"(29.99340057373047, -90.25800323486328)","(40.63980103, -73.77890015)",1902.460901,"1,270,530","19,216,182"
VS,5347,OKC,3863,ATL,3682,Y,0,M88 CR9,Will Rogers World Airport,Oklahoma City,35.39310074,-97.60070038,1295,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(35.39310073852539, -97.60070037841795)","(33.6367, -84.428101)",1224.187818,"1,408,950","6,020,364"
VS,5347,ORD,3830,ATL,3682,Y,0,717 M88 319,Chicago O'Hare International Airport,Chicago,41.9786,-87.9048,672,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(41.9786, -87.9048)","(33.6367, -84.428101)",974.9571338,"9,458,539","6,020,364"
VS,5347,PBI,3722,ATL,3682,Y,0,757 M90,Palm Beach International Airport,West Palm Beach,26.68320084,-80.09559631,19,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(26.68320083618164, -80.09559631347656)","(33.6367, -84.428101)",876.3114374,,"6,020,364"
VS,5347,PHX,3462,ATL,3682,Y,0,757 739,Phoenix Sky Harbor International Airport,Phoenix,33.43429947,-112.012001,1135,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(33.43429946899414, -112.01200103759766)","(33.6367, -84.428101)",2554.546296,"4,948,203","6,020,364"
VS,5347,PNS,3564,ATL,3682,Y,0,M90,Pensacola Regional Airport,Pensacola,30.47340012,-87.18659973,121,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(30.473400115967003, -87.18659973144501)","(33.6367, -84.428101)",436.8770265,"502,629","6,020,364"
VS,5347,RDU,3626,ATL,3682,Y,0,M90 M88 320 739,Raleigh Durham International Airport,Raleigh-durham,35.87760162,-78.78749847,435,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(35.877601623535156, -78.7874984741211)","(33.6367, -84.428101)",573.0221672,,"6,020,364"
VS,5347,RSW,3793,ATL,3682,Y,0,M90 757 M88,Southwest Florida International Airport,Fort Myers,26.53619957,-81.75520325,30,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(26.53619956970215, -81.75520324707031)","(33.6367, -84.428101)",828.1215455,,"6,020,364"
VS,5347,SAN,3731,ATL,3682,Y,0,73H 763 739,San Diego International Airport,San Diego,32.73360062,-117.1900024,17,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(32.7336006165, -117.190002441)","(33.6367, -84.428101)",3044.12325,"3,338,330","6,020,364"
VS,5347,SAT,3621,ATL,3682,Y,0,757 M90 320,San Antonio International Airport,San Antonio,29.53370094,-98.46980286,809,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(29.533700942993164, -98.46980285644531)","(33.6367, -84.428101)",1406.844088,"2,550,960","6,020,364"
VS,5347,SAV,3613,ATL,3682,Y,0,M88 717 319,Savannah Hilton Head International Airport,Savannah,32.12760162,-81.20210266,50,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(32.12760162, -81.20210266)","(33.6367, -84.428101)",345.141777,"393,353","6,020,364"
VS,5347,SDF,4014,ATL,3682,Y,0,M88 M90,Louisville International Standiford Field,Louisville,38.1744,-85.736,501,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(38.1744, -85.736)","(33.6367, -84.428101)",517.130765,"1,265,108","6,020,364"
VS,5347,SFO,3469,ATL,3682,Y,0,763 739 757,San Francisco International Airport,San Francisco,37.61899948,-122.375,13,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(37.61899948120117, -122.375)","(33.6367, -84.428101)",3442.220346,"4,731,803","6,020,364"
VS,5347,SMF,3817,ATL,3682,Y,0,757,Sacramento International Airport,Sacramento,38.69540024,-121.5910034,27,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(38.69540023803711, -121.59100341796876)","(33.6367, -84.428101)",3367.018905,"2,363,730","6,020,364"
VS,5347,SRQ,4067,ATL,3682,Y,0,M90,Sarasota Bradenton International Airport,Sarasota,27.39539909,-82.55439758,30,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(27.39539909362793, -82.55439758300781)","(33.6367, -84.428101)",714.8656935,,"6,020,364"
VS,5347,STL,3678,ATL,3682,Y,0,M90 717 M88 319,St Louis Lambert International Airport,St. Louis,38.748697,-90.370003,618,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(38.748697, -90.370003)","(33.6367, -84.428101)",778.9752454,"2,803,228","6,020,364"
VS,5347,TPA,3646,ATL,3682,Y,0,757 739,Tampa International Airport,Tampa,27.97550011,-82.53320313,26,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(27.975500106811523, -82.533203125)","(33.6367, -84.428101)",653.2655542,"3,194,831","6,020,364"
VS,5347,TUL,3855,ATL,3682,Y,0,CR7 CR9 M88,Tulsa International Airport,Tulsa,36.19839859,-95.88809967,677,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(36.19839859008789, -95.88809967041016)","(33.6367, -84.428101)",1084.326783,"998,626","6,020,364"
VS,5347,TUS,3636,ATL,3682,Y,0,M90,Tucson International Airport,Tucson,32.11610031,-110.9410019,2643,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(32.116100311279304, -110.94100189208984)","(33.6367, -84.428101)",2480.12182,"1,047,279","6,020,364"
VX,5331,AUS,3673,SFO,3469,,0,319,Austin Bergstrom International Airport,Austin,30.19449997,-97.66989899,542,San Francisco International Airport,San Francisco,37.61899948,-122.375,13,"(30.194499969482425, -97.6698989868164)","(37.61899948120117, -122.375)",2419.939097,"2,227,083","4,731,803"
VX,5331,BOS,3448,LAX,3484,,0,319 320,General Edward Lawrence Logan International Airport,Boston,42.36429977,-71.00520325,20,Los Angeles International Airport,Los Angeles,33.94250107,-118.4079971,125,"(42.36429977, -71.00520325)","(33.94250107, -118.40799709999999)",4202.209711,"4,873,019","13,214,799"
VX,5331,BOS,3448,SFO,3469,,0,320,General Edward Lawrence Logan International Airport,Boston,42.36429977,-71.00520325,20,San Francisco International Airport,San Francisco,37.61899948,-122.375,13,"(42.36429977, -71.00520325)","(37.61899948120117, -122.375)",4351.855781,"4,873,019","4,731,803"
VX,5331,DCA,3520,SFO,3469,,0,320,Ronald Reagan Washington National Airport,Washington,38.8521,-77.037697,15,San Francisco International Airport,San Francisco,37.61899948,-122.375,13,"(38.8521, -77.037697)","(37.61899948120117, -122.375)",3930.356888,"6,280,487","4,731,803"
VX,5331,DFW,3670,LAX,3484,,0,319 320,Dallas Fort Worth International Airport,Dallas-Fort Worth,32.896801,-97.038002,607,Los Angeles International Airport,Los Angeles,33.94250107,-118.4079971,125,"(32.896801, -97.038002)","(33.94250107, -118.40799709999999)",1987.382989,,"13,214,799"
VX,5331,DFW,3670,SFO,3469,,0,319 320,Dallas Fort Worth International Airport,Dallas-Fort Worth,32.896801,-97.038002,607,San Francisco International Airport,San Francisco,37.61899948,-122.375,13,"(32.896801, -97.038002)","(37.61899948120117, -122.375)",2356.680322,,"4,731,803"
VX,5331,EWR,3494,LAX,3484,,0,320,Newark Liberty International Airport,Newark,40.69250107,-74.16870117,18,Los Angeles International Airport,Los Angeles,33.94250107,-118.4079971,125,"(40.69250106811523, -74.168701171875)","(33.94250107, -118.40799709999999)",3949.667862,,"13,214,799"
VX,5331,EWR,3494,SFO,3469,,0,320,Newark Liberty International Airport,Newark,40.69250107,-74.16870117,18,San Francisco International Airport,San Francisco,37.61899948,-122.375,13,"(40.69250106811523, -74.168701171875)","(37.61899948120117, -122.375)",4128.402286,,"4,731,803"
VX,5331,FLL,3533,LAX,3484,,0,320,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,26.072599,-80.152702,9,Los Angeles International Airport,Los Angeles,33.94250107,-118.4079971,125,"(26.072599, -80.152702)","(33.94250107, -118.40799709999999)",3769.572342,,"13,214,799"
VX,5331,FLL,3533,SFO,3469,,0,320,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,26.072599,-80.152702,9,San Francisco International Airport,San Francisco,37.61899948,-122.375,13,"(26.072599, -80.152702)","(37.61899948120117, -122.375)",4157.426302,,"4,731,803"
VX,5331,IAD,3714,LAX,3484,,0,320 319,Washington Dulles International Airport,Washington,38.94449997,-77.45580292,312,Los Angeles International Airport,Los Angeles,33.94250107,-118.4079971,125,"(38.94449997, -77.45580292)","(33.94250107, -118.40799709999999)",3682.125086,"6,280,487","13,214,799"
VX,5331,IAD,3714,SFO,3469,,0,319 320,Washington Dulles International Airport,Washington,38.94449997,-77.45580292,312,San Francisco International Airport,San Francisco,37.61899948,-122.375,13,"(38.94449997, -77.45580292)","(37.61899948120117, -122.375)",3892.726473,"6,280,487","4,731,803"
VX,5331,JFK,3797,LAS,3877,,0,320,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,McCarran International Airport,Las Vegas,36.08010101,-115.1520004,2181,"(40.63980103, -73.77890015)","(36.08010101, -115.15200039999999)",3617.691332,"19,216,182","2,266,715"
VX,5331,JFK,3797,LAX,3484,,0,320,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,Los Angeles International Airport,Los Angeles,33.94250107,-118.4079971,125,"(40.63980103, -73.77890015)","(33.94250107, -118.40799709999999)",3982.940269,"19,216,182","13,214,799"
VX,5331,JFK,3797,SFO,3469,,0,320,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,San Francisco International Airport,San Francisco,37.61899948,-122.375,13,"(40.63980103, -73.77890015)","(37.61899948120117, -122.375)",4161.868164,"19,216,182","4,731,803"
VX,5331,LAS,3877,JFK,3797,,0,320,McCarran International Airport,Las Vegas,36.08010101,-115.1520004,2181,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,"(36.08010101, -115.15200039999999)","(40.63980103, -73.77890015)",3617.691332,"2,266,715","19,216,182"
VX,5331,LAS,3877,LAX,3484,,0,320,McCarran International Airport,Las Vegas,36.08010101,-115.1520004,2181,Los Angeles International Airport,Los Angeles,33.94250107,-118.4079971,125,"(36.08010101, -115.15200039999999)","(33.94250107, -118.40799709999999)",380.1701148,"2,266,715","13,214,799"
VX,5331,LAS,3877,SFO,3469,,0,320 319,McCarran International Airport,Las Vegas,36.08010101,-115.1520004,2181,San Francisco International Airport,San Francisco,37.61899948,-122.375,13,"(36.08010101, -115.15200039999999)","(37.61899948120117, -122.375)",666.2497829,"2,266,715","4,731,803"
VX,5331,LAX,3484,BOS,3448,,0,320 319,Los Angeles International Airport,Los Angeles,33.94250107,-118.4079971,125,General Edward Lawrence Logan International Airport,Boston,42.36429977,-71.00520325,20,"(33.94250107, -118.40799709999999)","(42.36429977, -71.00520325)",4202.209711,"13,214,799","4,873,019"
VX,5331,LAX,3484,DFW,3670,,0,319 320,Los Angeles International Airport,Los Angeles,33.94250107,-118.4079971,125,Dallas Fort Worth International Airport,Dallas-Fort Worth,32.896801,-97.038002,607,"(33.94250107, -118.40799709999999)","(32.896801, -97.038002)",1987.382989,"13,214,799",
VX,5331,LAX,3484,EWR,3494,,0,320,Los Angeles International Airport,Los Angeles,33.94250107,-118.4079971,125,Newark Liberty International Airport,Newark,40.69250107,-74.16870117,18,"(33.94250107, -118.40799709999999)","(40.69250106811523, -74.168701171875)",3949.667862,"13,214,799",
VX,5331,LAX,3484,FLL,3533,,0,320,Los Angeles International Airport,Los Angeles,33.94250107,-118.4079971,125,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,26.072599,-80.152702,9,"(33.94250107, -118.40799709999999)","(26.072599, -80.152702)",3769.572342,"13,214,799",
VX,5331,LAX,3484,IAD,3714,,0,320 319,Los Angeles International Airport,Los Angeles,33.94250107,-118.4079971,125,Washington Dulles International Airport,Washington,38.94449997,-77.45580292,312,"(33.94250107, -118.40799709999999)","(38.94449997, -77.45580292)",3682.125086,"13,214,799","6,280,487"
VX,5331,LAX,3484,JFK,3797,,0,320,Los Angeles International Airport,Los Angeles,33.94250107,-118.4079971,125,John F Kennedy International Airport,New York,40.63980103,-73.77890015,13,"(33.94250107, -118.40799709999999)","(40.63980103, -73.77890015)",3982.940269,"13,214,799","19,216,182"
VX,5331,LAX,3484,LAS,3877,,0,320,Los Angeles International Airport,Los Angeles,33.94250107,-118.4079971,125,McCarran International Airport,Las Vegas,36.08010101,-115.1520004,2181,"(33.94250107, -118.40799709999999)","(36.08010101, -115.15200039999999)",380.1701148,"13,214,799","2,266,715"
VX,5331,LAX,3484,MCO,3878,,0,320,Los Angeles International Airport,Los Angeles,33.94250107,-118.4079971,125,Orlando International Airport,Orlando,28.42939949,-81.30899811,96,"(33.94250107, -118.40799709999999)","(28.429399490356445, -81.30899810791016)",3568.989783,"13,214,799","2,608,147"
VX,5331,LAX,3484,ORD,3830,,0,320,Los Angeles International Airport,Los Angeles,33.94250107,-118.4079971,125,Chicago O'Hare International Airport,Chicago,41.9786,-87.9048,672,"(33.94250107, -118.40799709999999)","(41.9786, -87.9048)",2807.618191,"13,214,799","9,458,539"
VX,5331,LAX,3484,PHL,3752,,0,319 320,Los Angeles International Airport,Los Angeles,33.94250107,-118.4079971,125,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,"(33.94250107, -118.40799709999999)","(39.87189865112305, -75.24109649658203)",3864.809435,"13,214,799","6,102,434"
VX,5331,LAX,3484,SEA,3577,,0,319 320,Los Angeles International Airport,Los Angeles,33.94250107,-118.4079971,125,Seattle Tacoma International Airport,Seattle,47.449001,-122.308998,433,"(33.94250107, -118.40799709999999)","(47.449001, -122.308998)",1535.158001,"13,214,799","3,979,845"
VX,5331,LAX,3484,SFO,3469,,0,320 319,Los Angeles International Airport,Los Angeles,33.94250107,-118.4079971,125,San Francisco International Airport,San Francisco,37.61899948,-122.375,13,"(33.94250107, -118.40799709999999)","(37.61899948120117, -122.375)",543.0608952,"13,214,799","4,731,803"
VX,5331,LAX,3484,SJC,3748,,0,320,Los Angeles International Airport,Los Angeles,33.94250107,-118.4079971,125,Norman Y. Mineta San Jose International Airport,San Jose,37.362598,-121.929001,62,"(33.94250107, -118.40799709999999)","(37.362598, -121.929001)",495.5566708,"13,214,799","1,990,660"
VX,5331,MCO,3878,LAX,3484,,0,320,Orlando International Airport,Orlando,28.42939949,-81.30899811,96,Los Angeles International Airport,Los Angeles,33.94250107,-118.4079971,125,"(28.429399490356445, -81.30899810791016)","(33.94250107, -118.40799709999999)",3568.989783,"2,608,147","13,214,799"
VX,5331,MCO,3878,SFO,3469,,0,320,Orlando International Airport,Orlando,28.42939949,-81.30899811,96,San Francisco International Airport,San Francisco,37.61899948,-122.375,13,"(28.429399490356445, -81.30899810791016)","(37.61899948120117, -122.375)",3936.203889,"2,608,147","4,731,803"
